Raw_Title,Raw_ArXiv_or_DOI,Source,Issue,Notes
ClassEval: A Manually-Crafted Benchmark for Evaluating LLMs on Class-level Code Generation,10.48550/arxiv.2308.01861,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CoAnnotating: Uncertainty-Guided Work Allocation between Human and Large Language Models for Data Annotation,10.18653/v1/2023.emnlp-main.92,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Code as Policies: Language Model Programs for Embodied Control,10.1109/icra48891.2023.10160591,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Code Evolution for Control: Synthesizing Policies via LLM-Driven Evolutionary Search,arXiv:2601.06845v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CodeHelp: Using Large Language Models with Guardrails for Scalable Support in Programming Classes,10.1145/3631802.3631830,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CodePlan: Repository-Level Coding using LLMs and Planning,10.1145/3643757,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CodeT5+: Open Code Large Language Models for Code Understanding and Generation,10.48550/arxiv.2305.07922,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
COLD-Attack: Jailbreaking LLMs with Stealthiness and Controllability,10.48550/arxiv.2402.08679,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Comparing Code Explanations Created by Students and Large Language Models,10.1145/3587102.3588785,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Concept Induction: Analyzing Unstructured Text with High-Level Concepts Using LLooM,10.1145/3613904.3642830,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Consciousness in Artificial Intelligence: Insights from the Science of Consciousness,10.48550/arxiv.2308.08708,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Constitutional AI: Harmlessness from AI Feedback,10.48550/arxiv.2212.08073,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Continual Learning of Large Language Models: A Comprehensive Survey,10.1145/3735633,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Corex: Pushing the Boundaries of Complex Reasoning through Multi-Model Collaboration,10.48550/arxiv.2310.00280,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CREATE: Cross-Layer Resilience Characterization and Optimization for Efficient yet Reliable Embodied AI Systems,arXiv:2601.14140v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CRUD-RAG: A Comprehensive Chinese Benchmark for Retrieval-Augmented Generation of Large Language Models,10.1145/3701228,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
CS1-LLM: Integrating LLMs into CS1 Instruction,10.1145/3649217.3653584,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DART-Math: Difficulty-Aware Rejection Tuning for Mathematical Problem-Solving,10.48550/arxiv.2407.13690,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Data Interpreter: An LLM Agent For Data Science,10.48550/arxiv.2402.18679,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DB-GPT: Large Language Model Meets Database,10.1007/s41019-023-00235-6,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Debating with More Persuasive LLMs Leads to More Truthful Answers,10.48550/arxiv.2402.06782,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Deep Learning and Neural Networks: Decision-Making Implications,10.3390/sym15091723,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Deep Reinforcement Learning for Robotics: A Survey of Real-World Successes,10.48550/arxiv.2408.03539,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DeepSeek-R1 incentivizes reasoning in LLMs through reinforcement learning,10.1038/s41586-025-09422-z,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Demystifying Long Chain-of-Thought Reasoning in LLMs,arXiv:2502.03373v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Describe, Explain, Plan and Select: Interactive Planning with Large Language Models Enables Open-World Multi-Task Agents",10.48550/arxiv.2302.01560,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Designing Heterogeneous LLM Agents for Financial Sentiment Analysis,10.1145/3688399,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Detecting hallucinations in large language models using semantic entropy,10.1038/s41586-024-07421-0,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Diffusion Policies as an Expressive Policy Class for Offline Reinforcement Learning,10.48550/arxiv.2208.06193,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Direct Preference Optimization of Video Large Multimodal Models from Language Model Reward,10.48550/arxiv.2404.01258,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Do As I Can, Not As I Say: Grounding Language in Robotic Affordances",arXiv:2204.01691,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Do Embodied Agents Dream of Pixelated Sheep: Embodied Decision Making using Language Guided World Modelling,arXiv:2301.12050v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Do LLM Agents Exhibit Social Behavior?,10.48550/arxiv.2312.15198,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Do LLMs Exhibit Human-like Response Biases? A Case Study in Survey Design,10.1162/tacl_a_00685,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Don't Listen To Me: Understanding and Exploring Jailbreak Prompts of Large Language Models,10.48550/arxiv.2403.17336,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DRG-LLaMA : tuning LLaMA model to predict diagnosis-related group for hospitalized patients,10.48550/arxiv.2309.12625,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DriveVLM: The Convergence of Autonomous Driving and Large Vision-Language Models,10.48550/arxiv.2402.12289,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DS-Agent: Automated Data Science by Empowering Large Language Models with Case-Based Reasoning,10.48550/arxiv.2402.17453,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
DSPy: Compiling Declarative Language Model Calls into Self-Improving Pipelines,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Dynamic LLM-Agent Network: An LLM-agent Collaboration Framework with Agent Team Optimization,10.48550/arxiv.2310.02170,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
EconAgent: Large Language Model-Empowered Agents for Simulating Macroeconomic Activities,10.18653/v1/2024.acl-long.829,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
EdgeShard: Efficient LLM Inference via Collaborative Edge Computing,10.1109/jiot.2024.3524255,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Effects of Generative Chatbots in Higher Education,10.3390/info14090492,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Efficient Large Language Models: A Survey,10.48550/arxiv.2312.03863,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Embodied intelligence in manufacturing: leveraging large language models for autonomous industrial robotics,10.1007/s10845-023-02294-y,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Embodied LLM Agents Learn to Cooperate in Organized Teams,10.48550/arxiv.2403.12482,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Embodied Multi-Modal Agent trained by an LLM from a Parallel TextWorld,10.1109/cvpr52733.2024.02482,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Embodied Task Planning with Large Language Models,10.48550/arxiv.2307.01848,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
EmbodiedGPT: Vision-Language Pre-Training via Embodied Chain of Thought,10.48550/arxiv.2305.15021,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Encouraging Divergent Thinking in Large Language Models through Multi-Agent Debate,10.48550/arxiv.2305.19118,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Evaluating large language models as agents in the clinic,10.1038/s41746-024-01083-y,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Evaluating the Moral Beliefs Encoded in LLMs,10.48550/arxiv.2307.14324,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Evolutionary Reinforcement Learning: A Survey,10.34133/icomputing.0025,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Executable Code Actions Elicit Better LLM Agents,10.48550/arxiv.2402.01030,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Explainability for Large Language Models: A Survey,10.1145/3639372,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Explainable, interpretable, and trustworthy AI for an intelligent digital twin: A case study on remaining useful life",10.1016/j.engappai.2023.107620,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Exploiting Programmatic Behavior of LLMs: Dual-Use Through Standard Security Attacks,10.1109/spw63631.2024.00018,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Exploration in Deep Reinforcement Learning: A Survey,10.1016/j.inffus.2022.03.003,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Exploring Large Language Model based Intelligent Agents: Definitions, Methods, and Prospects",arXiv:2401.03428v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Exploring the Potential of Large Language Models (LLMs)in Learning on Graphs,10.1145/3655103.3655110,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Exploring the potential of using ChatGPT in physics education,10.1186/s40561-023-00273-7,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Fact, Fetch, and Reason: A Unified Evaluation of Retrieval-Augmented Generation",10.48550/arxiv.2409.12941,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Faithful Logical Reasoning via Symbolic Chain-of-Thought,10.48550/arxiv.2405.18357,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Farsight: Fostering Responsible AI Awareness During AI Application Prototyping,10.1145/3613904.3642335,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Fast Best-of-N Decoding via Speculative Rejection,10.48550/arxiv.2410.20290,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Feedback Loops With Language Models Drive In-Context Reward Hacking,10.48550/arxiv.2402.06627,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
FinBen: A Holistic Financial Benchmark for Large Language Models,10.52202/079017-3033,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
FinBERT : A Large Language Model for Extracting Information from Financial Text†,10.1111/1911-3846.12832,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Fine-tuning ChatGPT for Automatic Scoring,10.48550/arxiv.2310.10072,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
FinGPT: Open-Source Financial Large Language Models,10.48550/arxiv.2306.06031,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
FinMem: A Performance-Enhanced LLM Trading Agent With Layered Memory and Character Design,10.1109/tbdata.2025.3593370,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Foundational Challenges in Assuring Alignment and Safety of Large Language Models,10.48550/arxiv.2404.09932,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
From Decision to Action in Surgical Autonomy: Multi-Modal Large Language Models for Robot-Assisted Blood Suction,10.1109/lra.2025.3535184,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
From Persona to Personalization: A Survey on Role-Playing Language Agents,10.48550/arxiv.2404.18231,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
From System 1 to System 2: A Survey of Reasoning Large Language Models,10.48550/arxiv.2502.17419,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
From Text to Transformation: A Comprehensive Review of Large Language Models' Versatility,10.48550/arxiv.2402.16142,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Gen2Sim: Scaling up Robot Learning in Simulation with Generative Models,10.1109/icra57147.2024.10610566,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Generalized Planning in PDDL Domains with Pretrained Large Language Models,10.48550/arxiv.2305.11014,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Generative Artificial Intelligence for Software Engineering-A Research Agenda,10.1002/spe.70005,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Generative artificial intelligence in drug discovery: basic framework, recent advances, challenges, and opportunities",10.3389/fphar.2024.1331062,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Generative Echo Chamber? Effect of LLM-Powered Search Systems on Diverse Information Seeking,10.1145/3613904.3642459,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Goal-Conditioned Imitation Learning using Score-based Diffusion Policies,10.48550/arxiv.2304.02532,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Goal-Conditioned Reinforcement Learning: Problems and Solutions,10.24963/ijcai.2022/770,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"GPT, large language models (LLMs) and generative artificial intelligence (GAI) models in geospatial science: a systematic review",10.1080/17538947.2024.2353122,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
GPT-4 Doesn't Know It's Wrong: An Analysis of Iterative Prompting for Reasoning Problems,10.48550/arxiv.2310.12397,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Graph Retrieval-Augmented Generation: A Survey,10.1145/3777378,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
GraspGPT: Leveraging Semantic Knowledge From a Large Language Model for Task-Oriented Grasping,10.1109/lra.2023.3320012,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Grounded Decoding: Guiding Text Generation with Grounded Models for Embodied Agents,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Grounded Decoding: Guiding Text Generation with Grounded Models for Robot Control,10.48550/arxiv.2303.00855,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
GSM-Symbolic: Understanding the Limitations of Mathematical Reasoning in Large Language Models,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Harnessing Multiple Large Language Models: A Survey on LLM Ensemble,10.48550/arxiv.2502.18036,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Harnessing the Power of LLMs in Practice: A Survey on ChatGPT and Beyond,10.1145/3649506,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Hierarchical Planning Through Goal-Conditioned Offline Reinforcement Learning,10.48550/arxiv.2205.11790,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Hierarchical Reinforcement Learning: A Survey and Open Research Challenges,10.3390/make4010009,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
High-throughput Generative Inference of Large Language Models with a Single GPU,10.48550/arxiv.2303.06865,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
HIQL: Offline Goal-Conditioned RL with Latent States as Actions,10.48550/arxiv.2307.11949,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
How Can Recommender Systems Benefit from Large Language Models: A Survey,10.1145/3678004,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
How Novices Use LLM-based Code Generators to Solve CS1 Coding Tasks in a Self-Paced Learning Environment,10.1145/3631802.3631806,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
How to Train Data-Efficient LLMs,10.48550/arxiv.2402.09668,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Human-in-the-Loop Reinforcement Learning: A Survey and Position on Requirements, Challenges, and Opportunities",10.1613/jair.1.15348,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Human-LLM Collaborative Annotation Through Effective Verification of LLM Labels,10.1145/3613904.3641960,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Human-Timescale Adaptation in an Open-Ended Task Space,10.48550/arxiv.2301.07608,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Hybrid fuzzy AHP-TOPSIS approach to prioritizing solutions for inverse reinforcement learning,10.1007/s40747-022-00807-5,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"If LLM Is the Wizard, Then Code Is the Wand: A Survey on How Code Empowers Large Language Models to Serve as Intelligent Agents",10.48550/arxiv.2401.00812,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Ignore This Title and HackAPrompt: Exposing Systemic Vulnerabilities of LLMs through a Global Scale Prompt Hacking Competition,10.48550/arxiv.2311.16119,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Improved Baselines with Visual Instruction Tuning,10.1109/cvpr52733.2024.02484,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Improving Code Generation by Training with Natural Language Feedback,10.48550/arxiv.2303.16749,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
In-context Reinforcement Learning with Algorithm Distillation,10.48550/arxiv.2210.14215,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
InferFix: End-to-End Program Repair with LLMs,10.1145/3611643.3613892,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Inner Monologue: Embodied Reasoning through Planning with Language Models,10.48550/arxiv.2207.05608,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Intelligent problem-solving as integrated hierarchical reinforcement learning,10.1038/s42256-021-00433-9,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Investigating Cultural Alignment of Large Language Models,10.48550/arxiv.2402.13231,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Is Conditional Generative Modeling all you need for Decision-Making?,10.48550/arxiv.2211.15657,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Is Temperature the Creativity Parameter of Large Language Models?,10.48550/arxiv.2405.00492,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Jailbreaking ChatGPT via Prompt Engineering: An Empirical Study,10.48550/arxiv.2305.13860,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Keeping LLMs Aligned After Fine-tuning: The Crucial Role of Prompt Templates,10.48550/arxiv.2402.18540,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
KG-RAG: Bridging the Gap Between Knowledge and Creativity,10.48550/arxiv.2405.12035,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LA-RL: Language Action-guided Reinforcement Learning with Safety Guarantees for Autonomous Highway Driving,arXiv:2512.05686v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Language Instructed Reinforcement Learning for Human-AI Coordination,arXiv:2304.07297v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Language Models Learn to Mislead Humans via RLHF,10.48550/arxiv.2409.12822,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Language to Rewards for Robotic Skill Synthesis,10.48550/arxiv.2306.08647,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Model based Multi-Agents: A Survey of Progress and Challenges,10.48550/arxiv.2402.01680,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Model Enhanced Multi-Agent Systems for 6G Communications,10.1109/mwc.016.2300600,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Model for Vulnerability Detection and Repair: Literature Review and the Road Ahead,10.1145/3708522,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Model-Brained GUI Agents: A Survey,10.48550/arxiv.2411.18279,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models,10.1145/3606337,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Large language models (LLMs): survey, technical frameworks, and future challenges",10.1007/s10462-024-10888-y,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models and Games: A Survey and Roadmap,10.1109/tg.2024.3461510,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models Are Human-Level Prompt Engineers,10.48550/arxiv.2211.01910,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models are Zero-Shot Reasoners,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models as General Pattern Machines,10.48550/arxiv.2307.04721,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models as Generalizable Policies for Embodied Tasks,arXiv:2310.17722v2,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large language models empowered agent-based modeling and simulation: a survey and perspectives,10.1057/s41599-024-03611-3,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large language models for chemistry robotics,10.1007/s10514-023-10136-2,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models for Code Analysis: Do LLMs Really Do Their Job?,10.48550/arxiv.2310.12357,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large language models for generative information extraction: a survey,10.1007/s11704-024-40555-y,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models for Information Retrieval: A Survey,10.1145/3748304,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models for Mental Health Applications: Systematic Review,10.2196/57400,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models for Robotics: A Survey,10.48550/arxiv.2311.07226,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"Large Language Models for Robotics: Opportunities, Challenges, and Perspectives",10.48550/arxiv.2401.04334,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models for Software Engineering: A Systematic Literature Review,10.1145/3695988,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models for Test-Free Fault Localization,10.1145/3597503.3623342,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models in Cybersecurity: State-of-the-Art,10.48550/arxiv.2402.00891,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large language models in medicine,10.1038/s41591-023-02448-8,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models meet Collaborative Filtering: An Efficient All-round LLM-based Recommender System,10.1145/3637528.3671931,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models on Graphs: A Comprehensive Survey,10.1109/tkde.2024.3469578,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large Language Models: A Survey,10.48550/arxiv.2402.06196,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Large-scale Multi-modal Pre-trained Models: A Comprehensive Survey,10.1007/s11633-022-1410-8,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Learning to Reason under Off-Policy Guidance,10.48550/arxiv.2504.14945,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Learning-based Cooperative Robotic Paper Wrapping: A Unified Control Policy with Residual Force Control,arXiv:2511.03181v1,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LegalBench: A Collaboratively Built Benchmark for Measuring Legal Reasoning in Large Language Models,10.48550/arxiv.2308.11462,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Let the LLMs Talk: Simulating Human-to-Human Conversational QA via Zero-Shot LLM-to-LLM Interactions,10.1145/3616855.3635856,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LILAC: Log Parsing using LLMs with Adaptive Parsing Cache,10.1145/3643733,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Limitations of the LLM-as-a-Judge Approach for Evaluating LLM Outputs in Expert Knowledge Tasks,10.1145/3708359.3712091,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
Llama 2: Open Foundation and Fine-Tuned Chat Models,,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LlamaFactory: Unified Efficient Fine-Tuning of 100+ Language Models,10.48550/arxiv.2403.13372,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"LLM for Test Script Generation and Migration: Challenges, Capabilities, and Opportunities",10.1109/qrs60937.2023.00029,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM in a flash: Efficient Large Language Model Inference with Limited Memory,10.48550/arxiv.2312.11514,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,10.48550/arxiv.2304.11477,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Adapters: An Adapter Family for Parameter-Efficient Fine-Tuning of Large Language Models,10.48550/arxiv.2304.01933,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Assisted Content Analysis: Using Large Language Models to Support Deductive Coding,10.48550/arxiv.2306.14924,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-based agentic systems in medicine and healthcare,10.1038/s42256-024-00944-1,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
"LLM-Based Multi-Agent Systems for Software Engineering: Literature Review, Vision, and the Road Ahead",10.1145/3712003,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Coordination: Evaluating and Analyzing Multi-agent Coordination Abilities in Large Language Models,arXiv:2310.03903v3,legacy_core,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Ensemble: Optimal Large Language Model Ensemble Method for E-commerce Product Attribute Value Extraction,10.1145/3626772.3661357,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Eval: Unified Multi-Dimensional Automatic Evaluation for Open-Domain Conversations with Large Language Models,10.48550/arxiv.2305.13711,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Mod: Can Large Language Models Assist Content Moderation?,10.1145/3613905.3650828,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Planner: Few-Shot Grounded Planning for Embodied Agents with Large Language Models,10.1109/iccv51070.2023.00280,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM-Pruner: On the Structural Pruning of Large Language Models,10.48550/arxiv.2305.11627,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLM4EDA: Emerging Progress in Large Language Models for Electronic Design Automation,10.48550/arxiv.2401.12224,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
LLMParser: An Exploratory Study on Using Large Language Models for Log Parsing,10.1145/3597503.3639150,papers.csv,Irrelevant_pre_filter,No clear LLM+RL signal in title/abstract
